"name","sentiment","score","text"
"Bush","pos","0.9981071949005128","00 a weekWears good clothes, buys books regularly Has a nice family, drives a good car and gives 100 a week to the churchHe also stands ready to contribute to every good work that comes alongHe Is 26 years old and has been preaching for 30 yearsHe is tall and short, thin and heavy set, and handsomeHe has one brown eye and one blueHair parted in the middle, left side dark and straight, the right, brown and wavyHe has a burning desire to work with teenagers and spends all his time with older folkHe smiles all the time with a straight faceBecause he has a sense of humor that keeps him seriously dedicated to his workHe makes 15 calls a day on the church membersSpends all his time evangelizing the un-churchedAnd is never out of his office. Notice as we look closely at verse 6-9 how most of the qualifications involve characterNot knowledge or skillA person's lifestyle and relationships provide a window into his or her characterIt is important to have leaders who can effectively preach God's WordBut it is even more important to have leaders who can live out God's Word and be examples for others to followThat's a lot of pressure on me and my familyWe do answer to a higher authorityWe need to live lives of example for this churchAnd we are lousy at itAt least I amBeing a sinner, I cannot be a perfect exampleNo pastor canBut part of surrendering to the ministry is opening yourself up to scrutinyAnd placing your whole life on displayNot only to your church, but to the community as wellIt's a tough jobAnd I pray that we can live up to the taskBut we are to live a life of exampleHave you noticed a difference in the salute given by our military men and women as President Bush walks by. Most folks would not notice anything, but those who have served in the military see it right awayNext time just watch for thisAs President Bush leaves his helicopter or Air Force One, the honor guard will salute first facing the President as he disembarks, turning to face him as he passes by, and then turning again to salute the President's back as he walks awayThough it is a customary courtesy to the Commander-in-Chief, this kind of salute has not been seen for a long time."
"Bush","pos","0.9977102279663086","3. Many great Americans of the past and came from wealthy families: George Washington, John Adams, Thomas Jefferson, John F Kennedy, George Bush. Now there are exceptions and sometimes, a rail splitter becomes president, but that's rare."
"Bush","pos","0.9983522891998292","-One of the candidates answered with a very strong religious statement. It wasn't George Bush because he answered, I don't know -It was Senator John Kerry who said - We're all God's children, he said. And I think if you were to talk to Dick Cheney's daughter, who is a lesbian, she would tell you that she's being who she was."
"Bush","pos","0.9997242093086244","B. Following this bold tradition President Bush made the following proclamation concerning thanksgiving on November 21, 2008:Thanksgiving is a time for families and friends to gather together and express gratitude for all that we have been given, the freedoms we enjoy, and the loved ones who enrich our lives. We recognize that all of these blessings, and life itself, come not from the hand of man but from Almighty God."
"Bush","pos","0.9759806394577026","She feels the battle for people's souls like a battle between darkness and light. The award Annie received from President Bush is a heavy medallion with a stylized candle on it. Its on a gold chain, designed to be worn around her neck."
"Clinton","neg","0.9968093037605286","He was an expert at manipulating words to his favor. George Stephanopoulos, now an ABC news analyst was the Director of Communications for Bill Clinton's White House. When reporters hounded him about Clintonian lies, Stephanopoulos accused them of an excess of literalism."
"Clinton","neg","0.9079666137695312","Paul modeled this very thing for us: In Acts 23, a corrupt high priest attacks him, but Paul cites the scripture saying that the high priest should be respected for his office. When Bill Clinton was president, he did some of the most disrespectful things a president might do, but he was still due respect because of the position he held. You might have a boss who has a filthy mouth, has a bad temper, and a warped sense of humor."
"Clinton","neg","0.9845987558364868","THE FORGIVEN FOREBEAR COLOSSIANS 3:12-14 It's been alleged that the Republican party will spend 150,000 on Vice Presidential candidate Sarah Palin's wardrobe and makeup. Senator Hillary Clinton's pantsuits were donated to her. They cost 6,200."
"Clinton","neg","0.9685208797454834","C. We live in a world where so darkened by sin that a high profile person Chelsea Clinton publicly proclaimed, that she supported killing unborn children because she was a Chrsitian. D."
"Clinton","neg","0.9977452158927916","The fat cats in congress could take a lesson from David and show some mercy. President Clinton could take a lesson from David, if really wants a reasonable, bipartisan, response to his plight. He would show mercy on those all those sitting on Death Row and change his views on the death penalty- if he really wanted a demonstration in mercy."
"Clinton","pos","0.957846701145172","It was no accident that Bill Clinton chose those words, for he knew that deep within us all, we desire to know that out there somewhere, there is someone who understands how we feel and what we are going through. Bill Clinton understood the power of shared suffering. But Bill Clinton wasn't the first to discover this."
"Clinton","pos","0.9984116554260254","d. When they arrived at the White House and began the tour, Clinton spotted Bubba in the group and motioned for him and his boss to come over. Clinton said, Bubba, what a surprise, I'm really busy, but not too busy to have a cup of coffee first and catch up."
"Clinton","pos","0.9966145157814026","Then we see William J. Bill Clinton. Many thought that he loved women and he and his wife Hillary had people killed."
"Clinton","pos","0.8216514587402344","Monica Lewinsky is a name known by many. She is the former White House intern who had a scandalous affair with President Bill Clinton in the late 1990s. Since then, Lewinsky has lived in the shadow of public shame."
"Clinton","pos","0.9988954067230223","A good teacher inspires a thirst for learning that lasts a lifetime. Bill Clinton said that on August 5, 1993 during a ceremony honoring inductees into the teacher's Hall of Fame. Henry Brooks Adams said, Teachers affect eternity, they can never know the full range of their influence."
"Hillary Clinton","neg","0.951333224773407","The word literally means someone who is sent on a mission. Think Hillary Clinton, Condoleeza Rice, Henry Kissinger - someone who travels and conducts business on behalf of another. Paul knew that God had a job for him to do."
"Hillary Clinton","neg","0.998716115951538","83 a year after taxes. Those opposed to Hillary Clinton will point out that as a First Lady, Senator, and Secretary of State she never accomplished anything. Many accuse her of having an open marriage, allowing her husband the freedom to have affairs."
"Hillary Clinton","neg","0.9809305667877196","BUT ON THE OTHER HAND, many have made it their goal in life to figure out exactly who this character is. , Some have said Nero, Caligula,, Hitler, Gorbachav, Kissinger, even Hillary Clinton. PERSONALLY, I DON'T CARE WHO THE ANTICHRIST IS."
"Hillary Clinton","neg","0.9845987558364868","THE FORGIVEN FOREBEAR COLOSSIANS 3:12-14 It's been alleged that the Republican party will spend 150,000 on Vice Presidential candidate Sarah Palin's wardrobe and makeup. Senator Hillary Clinton's pantsuits were donated to her. They cost 6,200."
"Hillary Clinton","neg","0.9885321855545044","Of all the allegations made against him regarding his sexual history, Clinton has only admitted extramarital relationships with Monica Lewinsky and Gennifer Flowers, although he settled the suit brought by Paula Jones for 850,000. While Hillary Clinton is being publicly demeaned for standing by her man, in the back ground was a young daughter being exposed to all this negative media attention. In a recent interview she was quoted as saying, Candidly, I don't remember a time in my life when my parents and my family weren't being attacked."
"Hillary Clinton","pos","0.9986690282821656","Even the church has become divided with some denominations leaning strongly toward one or the other. The Sun Sentinel ran an editorial listing 5 reasons to vote for Hillary Clinton. , Hillary has the depth of knowledge and breadth of foreign policy experience to reassure our allies and make our enemies worry."
"Kerry","neg","0.9924442172050476","1 We must seek God's Will first - and everything else will fall in line2 We must seek God's Heart first - and everything else will fall in line3 We must seek God's Kingdom first - and everything else will fall in lineb What then, should be the issues you voted on in this election. 1 Kerry was for abortion, homosexual marriage, homosexual rights2 Bish against abortion, homosexual marriage, homosexual rights 73 of voters who voted on moral issues voted for George Bush CNN NPR 78 of Christians voted for George Bush FOX News 1 woman and 1 man as marriage was affirmed in all 11 states it was an issuec God does not care about the economy or missing WMDs or anything of the sort. God cares about the moral fabric of our nation and that moral fabric was up for election this past Tuesday."
"Kerry","neg","0.9940268993377686","BECAUSE they both want the same job. LISTEN no one expects John Kerry and George Bush to become really good friends over the next 5 months I guarantee you that will see no picture on CNN or Fox News of Bush and Kerry grilling out steaks together or hanging out at each other's house. UNDERSTAND - Jonathan was in line to be the next king."
"Kerry","pos","0.9221411943435668","What all the news commentators seemed to find noteworthy was how civilized our country is when it comes to elections. When it was all over John Kerry called President bush and conceded the election. He admitted defeat and wished him well."
"Kerry","pos","0.9955920577049256","When you watch reality television shows like the Apprentice or Survivor - you can see people that are full of confidence. In the recent presidential debates you can tell that neither George Bush or John Kerry are lacking confidence. There's lots of confident people in the world."
"Kerry","pos","0.9891307353973388","The nice thing about America is that there is not going to be a Civil War now. President Bush is not going to get revenge on these people who voted against him, and the Kerry supporters aren't going to start a rebellion. They may complain and lobby against his decisions - and they probably will."
"Kerry","pos","0.9983522891998292","-One of the candidates answered with a very strong religious statement. It wasn't George Bush because he answered, I don't know -It was Senator John Kerry who said - We're all God's children, he said. And I think if you were to talk to Dick Cheney's daughter, who is a lesbian, she would tell you that she's being who she was."
"McCain","neg","0.9994402527809144","There were emails that went around saying that this child was not Palin's baby, but her daughter's child. Now, there is no evidence of that being true, it is just what some people were saying in an effort to hurt the McCain-Palin campaign. These emails are by no means alone."
"McCain","neg","0.9925109148025512","ILL. - Recently, Presidential candidate John McCain said, Americans want us to stop yelling at each other...I will reach out my hand to anyone to help me get this country moving again. More than any American, God wants us to stop yelling at one another and fighting with one another."
"McCain","neg","0.9415580630302428","Obviously I couldn't finish it until I knew who won the election. Friends, this message is my effort, and would have been virtually identical had John McCain won the election, to see the hate stop among our citizens but even more among people of faith. I pray that I never see or hear about another situation like Mike and Buddy again."
"McCain","neg","0.989396035671234","And we would sit here this evening and say that Christians DON'T live a life that is a carbon copy of unbelieving Americans Yet the statistics would not bear witness to that statement The divorce rate is virtually the same between Christians and non-Christians as a matter of fact; I saw one report that showed the divorce rate among Christians to be just a little higher than non-Christians What kind of testimony is that to world that is looking for something to make a difference in their lives Christians watch the same movies and television programs Where is the salt and the light where are the people standing in the gap to save our families and our nation This year, we have seen Homosexual unions become legal in one state in our nation And the lawsuits have been filed in other states to make those unions legal nationwide Where does the worldview lie. On June 3rd of this year, the Arkansas Democratic Gazette had a letter to the editor from pastor Randy McCain from Sherwood, who said that he was proud to be the pastor of a homosexual man. He went on to add that he could say with all honesty that this mans lifestyle is one of helping others and caring for those around him."
"McCain","neg","0.9919037222862244","I will mentally endure. Thinking of John McCain, for so many years as a POW. He needed mental and emotional strength to endure3."
"McCain","pos","0.9937824606895448","They cost 6,200. John McCain wears 500 shoes. Paul tells us every well-dressed Christian has forgiveness and forbearance as an essential part of his wardrobe."
"McCain","pos","0.9728928208351136","But will he lead us in the direction of God. I heard him say that he wants to work with Senator McCain and Governor Palin. But does he want to bring God into the strategy session."
"McCain","pos","0.9957411289215088","And ultimately, do what is right and do it with love. John McCain on CourageSource: Fast Company magazine's First Impression newsletter 8-2-06 Copied from Preaching Today Courage is like a muscle, the late US Senator John McCain said. The more we exercise it, the stronger it gets."
"Obama","neg","0.9856035709381104","7. A man in Florida has been arrested for wearing a President Obama mask while robbing a McDonald's. To show you how good this guy's disguise was, instead of a holdup note he was reading from a teleprompter."
"Obama","neg","0.9684962630271912","I heard Mr. Obama give thanks to his Grandma, sisters and brothers, campaign manager and strategistsI heard him give thanks to the American people. But I heard no thanks to God."
"Obama","neg","0.9414808750152588","On a national radio talk show hosted by Alan Colmes we was asked Are you praying for his death. , referring to President Obama. Yes, Drake replied."
"Obama","neg","0.9981162548065186","If we are actually born in the United States or, if at least one of our parents are citizens or the US. There has never been a question that Obama's mother was a US Citizen. It seems evident to me that whoever started this was intent on putting Obama in a negative light."
"Obama","neg","0.7248716950416565","A musician spends 3/4ths of a song talking about sinful living and in the middle somewhere puts Jesus or church and people of faith bless it and say he or she is Christian. Recently at a fundraiser, president Obama introduced Bruce Springsteen and Jazee as entertainers who represent what America has become. Jazee's song I don't call it music was filled with filth, the N word, the F word, replace B word with Mitt, talked about Ho's and this is a Presidential fundraiser, with people who represent what America has become."
"Obama","pos","0.8565133810043335","Apathy to Gode. Idolatry C Jamie Foxx C Our Lord and Savior, Barack Obama 2. The challenge in prosperity is to hold to God in spite of the distractions3."
"Obama","pos","0.8814486861228943","Through both good and bad, our country has survived each. Will President-elect Obama be a good president. Only time will tell."
"Obama","pos","0.9874494075775146","HUMOR: Election in 2 Days; Memorable Jokes1. Over the weekend, President Obama announced that he was running for a second term as president of the United States. There's a brand-new campaign slogan 'Give me four more years to find my birth certificate."
"Obama","pos","0.921614408493042","Shrines were built to him. A Web site said, Obama is god. There has been a messianic fervor, adoration and a worship-like atmosphere surrounding him."
"Obama","pos","0.9436132907867432","1 PETER 2:13 - Submit yourselves for the Lord's sake to every authority instituted among men: Whether to the king as the supreme authority or to governors who are sent by him to punish those who do wrong and to commend those who do right. This verse tells us what Americans are supposed to do now that that the electorate has chosen Barack Obama to be our next president. Let's quickly analyze this verse so we really do understand it."
"Romney","neg","0.9660813212394714","We will reap the consequences of our choices. One of the members of the liberal media said, Mitt Romney lost the election because he couldn't separate himself from the Republican Party's growing extremism. Do you know what he was referring to."
"Romney","neg","0.8494338989257812","David Letterman2. Mitt Romney says he's never paid less than 13 in taxes, which I think is fair because only 13 of his money is in this country. Jay Leno3."
"Romney","neg","0.9986760020256042","Conan O'Brien4. Today Mitt Romney visited a firehouse here in New York City. Of course, he was disappointed when he learned that the firehouse is not where you get to fire people."
"Romney","pos","0.9864472150802612","Jay Leno 6. Mitt Romney believes that marriage should be between one man and one woman. Which is better than his grandfather, who believed that it should be between one man and five women."
"Trump","neg","0.9879441261291504","Then President 45, Donald Trump. The media bias has grown daily against Trump. Some real."
"Trump","neg","0.996225357055664","People are calling other people names if they voted for or against Mr. Trump. There is a reason that our children are scared they are feeding off of the reactions of the adults."
"Trump","neg","0.998368203639984","- he Got up - nullifying deaths finality. - kicking Satan to the curb - eliminating his power - removing his trump card. - allowing us to come out of hiding - and letting us run to the safety place - Salvation."
"Trump","neg","0.9917855858802797","Too often the Church that is called to be Christ's beacon of love, hope and grace in the world becomes a place of power struggles, turf ward and status quo. It becomes a place where Robert's Rules of Order and the Book of Order and the way we have always done it trump the Greatest commandment. A place where we care less about people's feelings and more about being right and being proper."
"Trump","neg","0.9094061851501464","Last week we began this brief series I've entitled The Apprentice: The Type of Person God Chooses. The Apprentice is of course the TV reality show centered around Donald Trump in which 18 candidates arrive on scene for a 15 week job interview. They are put through all kinds of challenges, situations and competitions so that Trump through the process of elimination known as firing in the board room each week selects one to be his apprentice to work with him in building his Trump kingdom."
"Trump","pos","0.5337862372398376","6 THE SIGNATURE By Christ Jesus. A My check My signature Rockefeller's signature Donald Trump'ssignature. Jesus gives us a blank check with His signature on it and says, Just fill it inwith what you need, and I will provide it for you."
"Trump","pos","0.9835326671600342","15 For this we say unto you by the word of the Lord, that we which are alive and remain unto the coming of the Lord shall not prevent them which are asleep. 16 For the Lord himself shall descend from heaven with a shout, with the voice of the archangel, and with the trump of God: and the dead in Christ shall rise first: 17 Then we which are alive and remain shall be caught up together with them in the clouds, to meet the Lord in the air: and so shall we ever be with the Lord. 18 Wherefore comfort one another with these words."
"Trump","pos","0.999848484992981","He's bold. Trump speaks with gusto. He says what's on his mind."
"Trump","pos","0.9974156618118286","Angels play an important part in the Last Days, when we are raptured into the presence of the Lord and raised with the dead in Christ, translated into the presence of Christ. At the trump of God the shout and the voice of the archangel of God. When we are out of here, we will be attended by angels."
"Trump","pos","0.9492399096488952","I AM SURPRISED BY ALL THE HOPELESSNESS I HEAR AND SEE ALL AROUND. Donald Trump was 45th president. The church has invested much in Trump."
