"name","sentiment","score","text"
"Bush","pos","0.8178919553756714","3. Many great Americans of the past and came from wealthy families: George Washington, John Adams, Thomas Jefferson, John F Kennedy, George Bush. Now there are exceptions and sometimes, a rail splitter becomes president, but that's rare."
"Bush","pos","0.686808168888092","In the presidential race especially, election day is also a day of punishments and rewards for those who are helping out the candidates. If you were on George Bush's campaign staff, election day for you is a day of rewards. You'll be congratulated for all your hard work, and you'll probably be given a job in the government somewhere that's your reward, if you want it, for working on the campaign for the winner."
"Clinton","neg","0.9651524424552916","C. We live in a world where so darkened by sin that a high profile person Chelsea Clinton publicly proclaimed, that she supported killing unborn children because she was a Chrsitian. D."
"Clinton","neg","0.5322198271751404","Paul modeled this very thing for us: In Acts 23, a corrupt high priest attacks him, but Paul cites the scripture saying that the high priest should be respected for his office. When Bill Clinton was president, he did some of the most disrespectful things a president might do, but he was still due respect because of the position he held. You might have a boss who has a filthy mouth, has a bad temper, and a warped sense of humor."
"Clinton","neg","0.6403380036354065","Some of the greatest leaders have fallen because ofit. Visions come to mind of some recent ones;Sadaam, of course,Richard Nixon declaring that he was not a crook Bill Clinton pointing his finger into the cameras and defending his honor about what he didn't do with that woman. From whence cometh power."
"Clinton","neg","0.9256693124771118","83 a year after taxes. Those opposed to Hillary Clinton will point out that as a First Lady, Senator, and Secretary of State she never accomplished anything. Many accuse her of having an open marriage, allowing her husband the freedom to have affairs."
"Clinton","neg","0.7499300241470337","When reporters hounded him about Clintonian lies, Stephanopoulos accused them of an excess of literalism. Stephanopoulos, to his credit, did tire of the Clinton lies and left the White House. CHALLENGE:Finding the truth, and acting on it, is an old problem."
"Clinton","neu","0.522404670715332","I just saw this meme on FB a couple days ago. It shows Trump and Clinton and says These people are made in the image of GodBoth of them. Yes."
"Clinton","neu","0.890124499797821","b. His boss said, Okay, how about President Clinton. c."
"Clinton","neu","0.7125461101531982","Bill Clinton understood the power of shared suffering. But Bill Clinton wasn't the first to discover this. In fact, God knew this all along."
"Clinton","neu","0.9283815622329712","Thomas was pastor of Pilgrim Missionary Baptist Church, which saw its building in New Orleans flooded following Hurricane Katrina. The church did not have flood insurance and received a 252,000 federal disaster loan and a 35,000 grant from the Bush-Clinton Katrina fund. Prosecutors said Thomas deposited the 35,000 into a bank account he controlled, along with the initial 10,000 loan payment."
"Clinton","neu","0.7152299284934998","Hillary Clinton. Donald Trump. OJ Simpson."
"Clinton","pos","0.6408838033676147","When they arrived at the White House and began the tour, Clinton spotted Bubba in the group and motioned for him and his boss to come over. Clinton said, Bubba, what a surprise, I'm really busy, but not too busy to have a cup of coffee first and catch up. 4."
"Clinton","pos","0.6577072143554688","God put him there. Just like he put President Clinton and President Regan and President Carter there. Just like He's going to put our next president there."
"Clinton","pos","0.7221788167953491","Again, Gods answer was more about the how than just the what. Bobby Clinton wrote a book several years ago called The Making of a Leader. In this book he goes through the formative steps that God uses, the processes that God engages in, in making someone into a leader."
"Clinton","pos","0.9161629676818848","what it means to be human citation: Cracking the code, Les Sillars, World, 4/29/00. As President Clinton recently said, the completion of this task is the scientific breakthrough of the century, perhaps of all time ibid. To put it very simply, DNA provides the basic building blocks of information for who we are."
"Clinton","pos","0.6585707664489746","d. When they arrived at the White House and began the tour, Clinton spotted Bubba in the group and motioned for him and his boss to come over. Clinton said, Bubba, what a surprise, I'm really busy, but not too busy to have a cup of coffee first and catch up."
"Hillary Clinton","neg","0.9394495487213136","The polls back this up as 71 of seniors say they are stressed and half of all adults are experiencing anxiety during this election season. On the other end of the age spectrum, according to one study, 1 in 4 millennials would rather the earth get hit by a giant meteor strike than have Donald Trump or Hillary Clinton in the White House. Here are some words that describe what many are feeling fear, anger, disgust, distrust, frustration, embarrassment, and hostility."
"Hillary Clinton","neg","0.9707175493240356","When their breath departs, they return to the earth; on that very day their plans perish. In the words of one of my colleagues from a blog post this week, Donald Trump and Hillary Clinton are not gods. And I might add that neither is Barack Obama, or the Bushes, or any others."
"Hillary Clinton","neg","0.9256693124771118","83 a year after taxes. Those opposed to Hillary Clinton will point out that as a First Lady, Senator, and Secretary of State she never accomplished anything. Many accuse her of having an open marriage, allowing her husband the freedom to have affairs."
"Hillary Clinton","neg","0.9243459701538086","In the words of one of my colleagues from a blog post this week, Donald Trump and Hillary Clinton are not gods. And I might add that neither is Barack Obama, or the Bushes, or any others. But this fellow pastor goes on, The DNC and GOP are not your community."
"Hillary Clinton","neg","0.8255060911178589","Hillary Clinton has been dealing with scandals concerning her husband for years. Bill Clinton has been publicly accused by several women of sexual misconduct. Juanita Broaddrick has accused Clinton of rape; Kathleen Willey has accused Clinton of groping her without consent; and Paula Jones accuses Clinton of exposing himself and sexually harassing her."
"Hillary Clinton","neu","0.6017866730690002","Other women have had alleged adulterous affairs with Bill Clinton. Of all the allegations made against him regarding his sexual history, Clinton has only admitted extramarital relationships with Monica Lewinsky and Gennifer Flowers, although he settled the suit brought by Paula Jones for 850,000. While Hillary Clinton is being publicly demeaned for standing by her man, in the back ground was a young daughter being exposed to all this negative media attention."
"Hillary Clinton","neu","0.9403938055038452","THE FORGIVEN FOREBEAR COLOSSIANS 3:12-14 It's been alleged that the Republican party will spend 150,000 on Vice Presidential candidate Sarah Palin's wardrobe and makeup. Senator Hillary Clinton's pantsuits were donated to her. They cost 6,200."
"Hillary Clinton","neu","0.9025651216506958","Ronald Regan. Hillary Clinton. Donald Trump."
"Hillary Clinton","neu","0.7152299284934998","Hillary Clinton. Donald Trump. OJ Simpson."
"Hillary Clinton","neu","0.737438440322876","And, so it goes for them and, for us. I feel relatively certain Hillary Clinton or Donald Trump, or any of the other 32 official candidates for the presidency did you know there is a candidate named Joseph Maldonado whose name will appear on the ballot in Oklahoma as Joe Exotic. believe they will do their best to lead our nation through these challenging times."
"Hillary Clinton","pos","0.5362338423728943","Even the church has become divided with some denominations leaning strongly toward one or the other. The Sun Sentinel ran an editorial listing 5 reasons to vote for Hillary Clinton. , Hillary has the depth of knowledge and breadth of foreign policy experience to reassure our allies and make our enemies worry."
"Hillary Clinton","pos","0.7737078070640564","That role is saved for one Our savior. His name isn't Donald Trump or Hillary Clinton. As Christians we believe His name is Jesus."
"Kerry","neg","0.5503225326538086","BECAUSE they both want the same job. LISTEN no one expects John Kerry and George Bush to become really good friends over the next 5 months I guarantee you that will see no picture on CNN or Fox News of Bush and Kerry grilling out steaks together or hanging out at each other's house. UNDERSTAND - Jonathan was in line to be the next king."
"Kerry","neu","0.7887147068977356","-One of the candidates answered with a very strong religious statement. It wasn't George Bush because he answered, I don't know -It was Senator John Kerry who said - We're all God's children, he said. And I think if you were to talk to Dick Cheney's daughter, who is a lesbian, she would tell you that she's being who she was."
"Kerry","neu","0.9341568350791932","1 We must seek God's Will first - and everything else will fall in line2 We must seek God's Heart first - and everything else will fall in line3 We must seek God's Kingdom first - and everything else will fall in lineb What then, should be the issues you voted on in this election. 1 Kerry was for abortion, homosexual marriage, homosexual rights2 Bish against abortion, homosexual marriage, homosexual rights 73 of voters who voted on moral issues voted for George Bush CNN NPR 78 of Christians voted for George Bush FOX News 1 woman and 1 man as marriage was affirmed in all 11 states it was an issuec God does not care about the economy or missing WMDs or anything of the sort. God cares about the moral fabric of our nation and that moral fabric was up for election this past Tuesday."
"Kerry","pos","0.7828187942504883","What all the news commentators seemed to find noteworthy was how civilized our country is when it comes to elections. When it was all over John Kerry called President bush and conceded the election. He admitted defeat and wished him well."
"Kerry","pos","0.6457491517066956","When you watch reality television shows like the Apprentice or Survivor - you can see people that are full of confidence. In the recent presidential debates you can tell that neither George Bush or John Kerry are lacking confidence. There's lots of confident people in the world."
"Kerry","pos","0.76466965675354","The nice thing about America is that there is not going to be a Civil War now. President Bush is not going to get revenge on these people who voted against him, and the Kerry supporters aren't going to start a rebellion. They may complain and lobby against his decisions - and they probably will."
"McCain","neg","0.8260552287101746","They were also filled with tears, but they had the tears of heartbreak and the emptiness of those who have been abandoned. I am among those who voted for McCain. I voted for him simply because Obama condoned too many things God has already condemned, such as; the murder of babies and the acceptance of homosexual marriages, which God has only ordained to the man and woman."
"McCain","neg","0.6646783947944641","You see Today's truth seems to depend on the spin. We have been listening to ads on TV over the last few weeks, and whether it is Krysan or Lee, Mesi or Ranzenhofer, or Obama or McCain we struggle to know what the truth really is and who is telling it. Each side continually accuses the other of lies."
"McCain","neg","0.7276507019996643","Words in these headlines like disaster, like gloom, like fear, express what we're talking about this morning. If your perspective is that Barack Obama is the best man for the job of president, you might fear a McCain presidency. You might think it would be a disaster."
"McCain","neg","0.5011268258094788","And we would sit here this evening and say that Christians DON'T live a life that is a carbon copy of unbelieving Americans Yet the statistics would not bear witness to that statement The divorce rate is virtually the same between Christians and non-Christians as a matter of fact; I saw one report that showed the divorce rate among Christians to be just a little higher than non-Christians What kind of testimony is that to world that is looking for something to make a difference in their lives Christians watch the same movies and television programs Where is the salt and the light where are the people standing in the gap to save our families and our nation This year, we have seen Homosexual unions become legal in one state in our nation And the lawsuits have been filed in other states to make those unions legal nationwide Where does the worldview lie. On June 3rd of this year, the Arkansas Democratic Gazette had a letter to the editor from pastor Randy McCain from Sherwood, who said that he was proud to be the pastor of a homosexual man. He went on to add that he could say with all honesty that this mans lifestyle is one of helping others and caring for those around him."
"McCain","neg","0.8254497051239014","I am among those who voted for McCain. I voted for him simply because Obama condoned too many things God has already condemned, such as; the murder of babies and the acceptance of homosexual marriages, which God has only ordained to the man and woman. But the die has been cast, and the winner has been declared."
"McCain","neu","0.9260263442993164","The political columnist capitalizing on the oft used references to the campaigners' willingness to fight, continued, For a punch to make a difference the punch needs to do something to the target to rattle, to wound, or cause him to counter punch in a self-defeating way. Patrick Healy, McCain Attacks but Obama Steady, New York Times, Politics, October 18, 2008 In our story today the religious leaders are trying to goad Jesus into saying something that would either get him arrested by the Roman governmental authorities or discredit himself with his Jewish community. I believe our text says they were laying a trap for Jesus in which they could get him to say something that would get him arrested."
"McCain","neu","0.6739322543144226","During the past 18 months I have received emails admittedly more against Barrak Obama than John McCain or Sarah Palin, many centered on Obama's race or Palin's gender, but I want to highlight two, one from each side. There were emails about Obama that talked about him not being a citizen because he was born in Kenya. According to the email Obama's grandmother was present for the birth and swears he was born in Kenya."
"McCain","neu","0.624186635017395","What we need, most of all, is to be sensitive enough to see our opportunities, and to be close enough to God that we will then choose to use our energy, our personality, our money, and our influence to make a difference, to be a peace maker. Peace goes beyond political systems, it goes beyond whether Obama or McCain or anyone else will bring peace to the Middle East, let alone in our own country. It goes beyond issues of wealth, culture and intellect."
"McCain","neu","0.6816242337226868","I know, I know, some of you are safe because you don't have email to start with. During the past 18 months I have received emails admittedly more against Barrak Obama than John McCain or Sarah Palin, many centered on Obama's race or Palin's gender, but I want to highlight two, one from each side. There were emails about Obama that talked about him not being a citizen because he was born in Kenya."
"McCain","neu","0.7875285148620605","Obama when asked his views, gave the politically soothing answer: many women have suffered and it's beyond my pay grade to make that decision of when life begins. McCain, when asked when life begins, gave the simple answer, At Conception. Even when everyone goes against you at work or at school or in your neighborhood, never be afraid to stand up for the truth."
"McCain","pos","0.943130373954773","Even if we criticize them, we can acknowledge their efforts to serve their country. Senator McCain showed an incredible amount of support which revealed his character during his concession speech. When people started booing that Obama had won, he shut them down and said that response was completely inappropriate."
"McCain","pos","0.8836373686790466","And ultimately, do what is right and do it with love. John McCain on CourageSource: Fast Company magazine's First Impression newsletter 8-2-06 Copied from Preaching Today Courage is like a muscle, the late US Senator John McCain said. The more we exercise it, the stronger it gets."
"McCain","pos","0.9318841695785522","Senator McCain showed an incredible amount of support which revealed his character during his concession speech. When people started booing that Obama had won, he shut them down and said that response was completely inappropriate. Showing support also means taking the time to dig out the facts, which can be extremely challenging with our media."
"McCain","pos","0.9290739893913268","Support our leaders. Senator McCain pointed out that during the election Senator Obama was his rival, but on January 20th, Senator Obama will be his president. That's the case for all of us."
"McCain","pos","0.9219081401824952","John McCain, you are a minister of God. Barack Obama, you are a minister of God. We must look for people to put into office who are moving closer to divine revelation from God."
"Obama","neg","0.8512288928031921","But Mr. Obama also infuriated those on the right who thought his policies ran to the left of his moderate rhetoric, and those in the heartland who thought he belittled their values with his famous campaign-time comment that economic decline in the Rust Belt had compelled people there to cling to guns or religion or antipathy toward people who aren't like them. Mr."
"Obama","neg","0.868135392665863","There has never been a question that Obama's mother was a US Citizen. It seems evident to me that whoever started this was intent on putting Obama in a negative light. The other I want to mention is about Sarah Palin."
"Obama","neg","0.6695353388786316",", also incorporates this form of prayer in his worship. In fact, Anderson inspired one regular attendant of Faithful World Baptist, 28-year-old Chris Broughton, to show up to a speech by the president with two guns in hand when he issued the following sermon: You're going to tell me that I'm supposed to pray for the socialist devil, murderer, infanticide, who wants to see young children, and he wants to see babies killed through abortion and partial-birth abortion and all these different things, Anderson said, referring to President Obama. Nope."
"Obama","neg","0.5039041042327881","There are YouTube clips of people jumping for joy that Obama will take care of them. As one says, Obama will pay my mortgage and buy my gas. The entitlement mentality reigns and it is cross-cultural."
"Obama","neg","0.8260552287101746","They were also filled with tears, but they had the tears of heartbreak and the emptiness of those who have been abandoned. I am among those who voted for McCain. I voted for him simply because Obama condoned too many things God has already condemned, such as; the murder of babies and the acceptance of homosexual marriages, which God has only ordained to the man and woman."
"Obama","neu","0.624186635017395","What we need, most of all, is to be sensitive enough to see our opportunities, and to be close enough to God that we will then choose to use our energy, our personality, our money, and our influence to make a difference, to be a peace maker. Peace goes beyond political systems, it goes beyond whether Obama or McCain or anyone else will bring peace to the Middle East, let alone in our own country. It goes beyond issues of wealth, culture and intellect."
"Obama","neu","0.9188805222511292","In this question Justice Roberts is pointing to an eventual conflict that would occur. Solicitor General Donald Verrilli, representing the Obama Administration and his Department of Justice, arguing in favor of nationwide gay marriage responded like this: That is going to depend on how the States work out the balance between their civil rights laws different states could strike different balances. First I want you to notice, he did not say no to the question."
"Obama","neu","0.9260263442993164","The political columnist capitalizing on the oft used references to the campaigners' willingness to fight, continued, For a punch to make a difference the punch needs to do something to the target to rattle, to wound, or cause him to counter punch in a self-defeating way. Patrick Healy, McCain Attacks but Obama Steady, New York Times, Politics, October 18, 2008 In our story today the religious leaders are trying to goad Jesus into saying something that would either get him arrested by the Roman governmental authorities or discredit himself with his Jewish community. I believe our text says they were laying a trap for Jesus in which they could get him to say something that would get him arrested."
"Obama","neu","0.7811304330825806","A musician spends 3/4ths of a song talking about sinful living and in the middle somewhere puts Jesus or church and people of faith bless it and say he or she is Christian. Recently at a fundraiser, president Obama introduced Bruce Springsteen and Jazee as entertainers who represent what America has become. Jazee's song I don't call it music was filled with filth, the N word, the F word, replace B word with Mitt, talked about Ho's and this is a Presidential fundraiser, with people who represent what America has become."
"Obama","neu","0.8642749786376953","On a national radio talk show hosted by Alan Colmes we was asked Are you praying for his death. , referring to President Obama. Yes, Drake replied."
"Obama","pos","0.8655886054039001","The whole world was concerned about our election. Newsweek maginzine said Obama is a 21st century man with whom the whole world can identify. In Obama's speech in Berlin, Obama said that we are all citizens of the world."
"Obama","pos","0.9318841695785522","Senator McCain showed an incredible amount of support which revealed his character during his concession speech. When people started booing that Obama had won, he shut them down and said that response was completely inappropriate. Showing support also means taking the time to dig out the facts, which can be extremely challenging with our media."
"Obama","pos","0.5975049734115601","HUMOR: Election in 2 Days; Memorable Jokes1. Over the weekend, President Obama announced that he was running for a second term as president of the United States. There's a brand-new campaign slogan 'Give me four more years to find my birth certificate."
"Obama","pos","0.68792724609375","This week the Presidential debate between President Obama and Mitt Romeny dominated the media. A lot of poles felt that Romney won the debate. There have been many famous debates over the years."
"Obama","pos","0.9268208146095276","We need to give Mr. Obama a healthy dose ofrespect and honor; it is due his office, and we must be respectful and helpful citizens. Paul the Apostle reminded us:1Let every person be subject to the governing authorities; for there is no authority except from God, and thoseauthorities that exist have been instituted by God."
"Romney","neg","0.9687886238098145","I was way off. I thought Romney would win in a landslide. With broken promises, high unemployment, economic woes, deficient sky high and the lies and deception of Libya I didn't think there was any way the majority of American's would vote for Obama."
"Romney","neg","0.971355676651001","I thought Romney would win in a landslide. With broken promises, high unemployment, economic woes, deficient sky high and the lies and deception of Libya I didn't think there was any way the majority of American's would vote for Obama. I didn't realize how effective his negative campaigning worked and how unaware, uninformed and uneducated the majority of the American public is."
"Romney","neg","0.9370222091674804","Living with an enemy, or even someone you highly disagree with, would make life unpleasant and stressful, would it not. Imagine being a devoted Democrat and rooming with Romney for a year. Or a staunch Republican living with Obama for a year."
"Romney","neg","0.887112557888031","We will reap the consequences of our choices. One of the members of the liberal media said, Mitt Romney lost the election because he couldn't separate himself from the Republican Party's growing extremism. Do you know what he was referring to."
"Romney","neg","0.9696049690246582","DISAPPOINTMENT1. Everyone hailed Barack Obama as the Savior from the problems of the Bush Admin. ; and now they hail Mitt Romney as the Savior from the problems of the Obama Administration."
"Romney","neu","0.5318329334259033","In God we trust. If I could find something good in Obama's election victory it might be that it put to death a real danger which loomed, in Christian America, of developing an attitude of 'In Romney we trust. Instead, many now are saying, what are we gonna do for the next four years."
"Romney","neu","0.761198878288269","Don't vote for someone because they are male or female or because they are friends of friends - and don't vote for a person based on their political party - vote for people because of the values they stand for. Right now much of the attention has been focused on President Barack Obama and Mitt Romney. And their views are pretty well known - on funding of planned parenthood and their system of promoting abortion, on cloning and stem cells, on defense of marriage legislation - you have two very opposite candidates - Vote your VALUES."
"Romney","neu","0.5786140561103821","Imagine being a devoted Democrat and rooming with Romney for a year. Or a staunch Republican living with Obama for a year. Perhaps you would not call each other enemies, but your disagreements would make for some difficult conversations, if you had to communicate."
"Romney","neu","0.7146588563919067","David Letterman2. Mitt Romney says he's never paid less than 13 in taxes, which I think is fair because only 13 of his money is in this country. Jay Leno3."
